Date,Close
1989-04-12,131.38
1989-04-13,131
1989-04-14,132.23
1989-04-17,133.86
1989-04-18,135.15
1989-04-19,134.4
1989-04-20,132.92
1989-04-21,135.29
1989-04-24,134.98
1989-04-25,135.59
1989-04-26,135.33
1989-04-27,136.7
1989-04-28,137.19
1989-05-01,132.34
1989-05-02,134.69
1989-05-03,133.84
1989-05-05,136.07
1989-05-08,135.26
1989-05-09,135.07
1989-05-10,133.46
1989-05-11,131.63
1989-05-12,132.82
1989-05-16,131.91
1989-05-17,130.49
1989-05-18,131.62
1989-05-19,132.04
1989-05-22,131.62
1989-05-23,131.45
1989-05-24,132.49
1989-05-25,133.92
1989-05-26,133.98
1989-05-29,134.35
1989-05-30,134.9
1989-05-31,134.55
1989-06-01,135.79
1989-06-02,137.52
1989-06-05,137.27
1989-06-06,137.87
1989-06-07,138.39
1989-06-08,139.23
1989-06-09,139.17
1989-06-12,139.39
1989-06-13,138.67
1989-06-14,140.13
1989-06-15,140.56
1989-06-16,141.36
1989-06-19,142.99
1989-06-20,143.14
1989-06-21,143.61
1989-06-22,143.07
1989-06-23,143.01
1989-06-26,142.15
1989-06-27,142.4
1989-06-28,142.16
1989-06-29,140.05
1989-06-30,139.38
1989-07-03,139.97
1989-07-04,140.1
1989-07-05,138.49
1989-07-06,138.38
1989-07-07,139.73
1989-07-10,139.14
1989-07-11,140.3
1989-07-12,139.87
1989-07-13,141.13
1989-07-14,141.92
1989-07-17,142.1
1989-07-18,141.18
1989-07-19,142.36
1989-07-20,143.29
1989-07-21,143.58
1989-07-24,142.81
1989-07-25,143.56
1989-07-26,143.27
1989-07-27,144.21
1989-07-28,143.81
1989-07-31,143.91
1989-08-01,144.79
1989-08-02,145.56
1989-08-03,145.58
1989-08-04,146.31
1989-08-07,147.31
1989-08-08,148.66
1989-08-09,148.75
1989-08-10,147.47
1989-08-11,148.47
1989-08-14,147.32
1989-08-15,147.59
1989-08-16,148.9
1989-08-17,149.04
1989-08-18,148.78
1989-08-21,148.62
1989-08-22,147.32
1989-08-23,145.04
1989-08-24,145.73
1989-08-25,145.08
1989-08-28,140.7
1989-08-29,140.46
1989-08-30,141.77
1989-08-31,142.39
1989-09-01,141.63
1989-09-04,141.03
1989-09-05,142.95
1989-09-06,143.64
1989-09-07,145.64
1989-09-08,145.97
1989-09-11,144.22
1989-09-12,144.23
1989-09-13,143.73
1989-09-14,143.48
1989-09-15,143.46
1989-09-18,144.31
1989-09-19,145.04
1989-09-20,145.2
1989-09-21,145.24
1989-09-25,144.81
1989-09-26,143.71
1989-09-27,142.31
1989-09-28,142.2
1989-09-29,142.1
1989-10-02,140.94
1989-10-03,142.97
1989-10-04,143.83
1989-10-05,142.94
1989-10-06,143.9
1989-10-09,143.76
1989-10-10,143.75
1989-10-11,141.81
1989-10-12,140.44
1989-10-13,140.11
1989-10-16,130.91
1989-10-17,132.46
1989-10-18,134.45
1989-10-19,137.29
1989-10-20,135.97
1989-10-23,137.2
1989-10-24,132.66
1989-10-25,133.1
1989-10-26,131.92
1989-10-27,129.1
1989-10-30,130.92
1989-10-31,131.69
1989-11-01,132.34
1989-11-02,129.8
1989-11-03,128.41
1989-11-06,127.26
1989-11-07,126.84
1989-11-08,129.87
1989-11-09,129.61
1989-11-10,129.47
1989-11-13,129.99
1989-11-14,129.29
1989-11-15,129.02
1989-11-16,130.22
1989-11-17,129.91
1989-11-20,129.34
1989-11-21,128.11
1989-11-22,129.45
1989-11-23,130.81
1989-11-24,131.74
1989-11-27,132.55
1989-11-28,132.17
1989-11-29,132.48
1989-11-30,133.33
1989-12-01,134.72
1989-12-04,136.47
1989-12-05,136.67
1989-12-06,135.93
1989-12-07,136.27
1989-12-08,136.58
1989-12-11,136.06
1989-12-12,134.59
1989-12-13,133.53
1989-12-14,132.85
1989-12-15,131.94
1989-12-18,132.19
1989-12-19,131.29
1989-12-20,132.78
1989-12-22,133.82
1989-12-27,135.82
1989-12-28,135.99
1989-12-29,136.59
1990-01-02,136.52
1990-01-03,138.24
1990-01-04,137.04
1990-01-05,134.91
1990-01-08,134.35
1990-01-09,136.37
1990-01-10,135.75
1990-01-11,135.81
1990-01-12,131.85
1990-01-15,131.75
1990-01-16,129.14
1990-01-17,130.13
1990-01-18,128.88
1990-01-19,129.36
1990-01-22,129.05
1990-01-23,129.17
1990-01-24,125.81
1990-01-25,126.92
1990-01-26,126.16
1990-01-29,126.86
1990-01-30,127.97
1990-01-31,127.39
1990-02-01,128.04
1990-02-02,129.27
1990-02-05,128.85
1990-02-06,126.65
1990-02-07,124.5
1990-02-08,125.88
1990-02-09,124.95
1990-02-12,123.22
1990-02-13,123.4
1990-02-14,123.42
1990-02-15,124.29
1990-02-16,125.09
1990-02-19,123.49
1990-02-20,121.44
1990-02-21,120.16
1990-02-22,121.32
1990-02-23,119.13
1990-02-26,118.01
1990-02-27,120.35
1990-02-28,120.47
1990-03-01,119.33
1990-03-02,120.91
1990-03-05,121.01
1990-03-06,121.33
1990-03-07,123.75
1990-03-08,126.03
1990-03-09,126.05
1990-03-12,126.5
1990-03-13,127.67
1990-03-14,128.94
1990-03-15,129.87
1990-03-16,130.98
1990-03-19,128.45
1990-03-20,129.14
1990-03-21,129.55
1990-03-22,128.27
1990-03-23,129.08
1990-03-26,130.65
1990-03-27,129.77
1990-03-28,130.6
1990-03-29,130.87
1990-03-30,131.04
1990-04-02,128.74
1990-04-03,130.44
1990-04-04,130.61
1990-04-05,131
1990-04-06,131.56
1990-04-09,131.04
1990-04-10,129.74
1990-04-11,130.27
1990-04-12,131.32
1990-04-17,132.75
1990-04-18,133.62
1990-04-19,131.92
1990-04-20,131.9
1990-04-23,129.43
1990-04-24,130.09
1990-04-25,129.98
1990-04-26,128.95
1990-04-27,127.53
1990-05-01,127.21
1990-05-02,126.78
1990-05-03,127.4
1990-05-04,127.66
1990-05-07,128.26
1990-05-08,128.16
1990-05-09,127.45
1990-05-10,126.55
1990-05-11,127.1
1990-05-14,128.65
1990-05-15,128.52
1990-05-16,129.27
1990-05-17,130.61
1990-05-18,129.73
1990-05-21,128.87
1990-05-22,130.11
1990-05-23,130.09
1990-05-25,130.34
1990-05-28,130.27
1990-05-29,130.94
1990-05-30,131.34
1990-05-31,131.07
1990-06-01,131.81
1990-06-05,131.92
1990-06-06,131.28
1990-06-07,132
1990-06-08,131.61
1990-06-11,130.92
1990-06-12,131.28
1990-06-13,131.49
1990-06-14,131.44
1990-06-15,130.69
1990-06-18,129.59
1990-06-19,130.41
1990-06-20,131.11
1990-06-21,131.39
1990-06-22,132.13
1990-06-25,132.25
1990-06-26,132.94
1990-06-27,132.49
1990-06-28,132.79
1990-06-29,132.76
1990-07-02,132.74
1990-07-03,132.77
1990-07-04,132
1990-07-05,130.85
1990-07-06,131.16
1990-07-09,131.05
1990-07-10,130.11
1990-07-11,130.7
1990-07-12,131.34
1990-07-13,132.78
1990-07-16,133.19
1990-07-17,133.27
1990-07-18,132.93
1990-07-19,132.85
1990-07-20,133.09
1990-07-23,131.24
1990-07-24,130.8
1990-07-25,131.07
1990-07-26,130.53
1990-07-27,129.45
1990-07-30,128.76
1990-07-31,129.19
1990-08-01,128.89
1990-08-02,126.54
1990-08-03,122.75
1990-08-06,117.81
1990-08-07,120.44
1990-08-08,117.44
1990-08-09,118.05
1990-08-10,117.46
1990-08-13,115.13
1990-08-14,115.65
1990-08-15,117.54
1990-08-16,115.95
1990-08-17,113.05
1990-08-20,112.27
1990-08-21,108.86
1990-08-22,110.84
1990-08-23,108.09
1990-08-24,109.07
1990-08-27,113.53
1990-08-28,113.42
1990-08-29,113.07
1990-08-30,113.71
1990-08-31,112.81
1990-09-03,112.24
1990-09-04,110.85
1990-09-05,112.02
1990-09-06,111.92
1990-09-07,112.59
1990-09-10,115.85
1990-09-11,115.27
1990-09-12,115.02
1990-09-13,114.26
1990-09-14,111.71
1990-09-17,110.83
1990-09-18,109.84
1990-09-19,109.63
1990-09-20,107.6
1990-09-21,107.49
1990-09-24,104.61
1990-09-25,104.04
1990-09-26,104.14
1990-09-27,104.17
1990-09-28,102.25
1990-10-01,104.54
1990-10-02,107.13
1990-10-03,106.73
1990-10-04,104.37
1990-10-05,102.17
1990-10-08,105.35
1990-10-09,102.61
1990-10-10,103.26
1990-10-11,102.99
1990-10-12,104.07
1990-10-15,104.9
1990-10-16,104.78
1990-10-17,104.71
1990-10-18,107.08
1990-10-19,106.75
1990-10-22,106.33
1990-10-23,108.14
1990-10-24,107.66
1990-10-25,107.52
1990-10-26,105.92
1990-10-29,106.13
1990-10-30,105.14
1990-10-31,105.36
1990-11-01,103.03
1990-11-02,103.33
1990-11-05,103.19
1990-11-06,102.86
1990-11-07,102.09
1990-11-08,101.74
1990-11-09,102.02
1990-11-12,103.47
1990-11-13,103.19
1990-11-14,103.28
1990-11-15,103.63
1990-11-16,103.68
1990-11-19,105.12
1990-11-20,105.87
1990-11-21,106.16
1990-11-22,105.08
1990-11-23,105.17
1990-11-26,103.35
1990-11-27,103.55
1990-11-28,103.38
1990-11-29,103.68
1990-11-30,103.96
1990-12-03,105.59
1990-12-04,105.32
1990-12-05,105.7
1990-12-06,107.73
1990-12-07,107.19
1990-12-10,106.31
1990-12-11,106.54
1990-12-12,106.67
1990-12-13,107.37
1990-12-14,107.17
1990-12-17,105.59
1990-12-18,105.66
1990-12-19,105.54
1990-12-20,104.38
1990-12-21,104.86
1990-12-24,104.57
1990-12-27,104.27
1990-12-28,104.01
1991-01-02,103.33
1991-01-03,104.18
1991-01-04,105.03
1991-01-07,103.08
1991-01-08,102.58
1991-01-09,104.44
1991-01-10,103.08
1991-01-11,102.77
1991-01-14,100
1991-01-15,100.02
1991-01-16,98.75
1991-01-17,103.92
1991-01-18,104.22
1991-01-21,102.69
1991-01-22,102.75
1991-01-23,103.04
1991-01-24,104.56
1991-01-25,105.29
1991-01-28,106.23
1991-01-29,105.43
1991-01-30,106.05
1991-01-31,106.12
1991-02-01,105.6
1991-02-04,106.01
1991-02-05,106.81
1991-02-06,106.58
1991-02-07,107.14
1991-02-08,107.75
1991-02-11,110.05
1991-02-12,109.94
1991-02-13,110.34
1991-02-14,111.78
1991-02-15,114.24
1991-02-18,115.71
1991-02-19,116.34
1991-02-20,114.18
1991-02-21,114.58
1991-02-22,115.23
1991-02-25,117.27
1991-02-26,115.44
1991-02-27,115.81
1991-02-28,116.77
1991-03-01,116.15
1991-03-04,117.38
1991-03-05,119.18
1991-03-06,121.77
1991-03-08,121.99
1991-03-11,120.98
1991-03-12,121.09
1991-03-13,120.51
1991-03-14,123.36
1991-03-15,123.07
1991-03-18,122.26
1991-03-19,121.62
1991-03-20,121.36
1991-03-21,122.66
1991-03-22,122.44
1991-03-25,123.26
1991-03-26,124.53
1991-03-27,126.21
1991-03-28,126.28
1991-04-02,126.72
1991-04-03,129.42
1991-04-04,128.64
1991-04-05,128.24
1991-04-08,127.79
1991-04-09,128.62
1991-04-10,127.44
1991-04-11,127.98
1991-04-12,128.17
1991-04-15,129.78
1991-04-16,128.91
1991-04-17,130.03
1991-04-18,129.55
1991-04-19,128.59
1991-04-22,125.99
1991-04-23,127.46
1991-04-24,127.28
1991-04-25,128
1991-04-26,126.87
1991-04-29,127.11
1991-05-01,127.26
1991-05-02,128.31
1991-05-03,127.72
1991-05-06,127.44
1991-05-07,126.87
1991-05-08,125.79
1991-05-09,126.8
1991-05-13,125.83
1991-05-14,125.18
1991-05-15,124.04
1991-05-16,124.07
1991-05-17,122.82
1991-05-21,124.09
1991-05-22,124.83
1991-05-23,125.09
1991-05-24,124.58
1991-05-27,125.34
1991-05-28,126.13
1991-05-29,126.5
1991-05-30,127.1
1991-05-31,128.01
1991-06-03,128.22
1991-06-04,127.39
1991-06-05,128
1991-06-06,127.44
1991-06-07,126.61
1991-06-10,126.65
1991-06-11,127.49
1991-06-12,127.16
1991-06-13,127.26
1991-06-14,127.8
1991-06-17,128.46
1991-06-18,128.82
1991-06-19,127.44
1991-06-20,126.94
1991-06-21,127.89
1991-06-24,126.35
1991-06-25,126.29
1991-06-26,125.06
1991-06-27,125.59
1991-06-28,124.53
1991-07-01,125.38
1991-07-02,125.41
1991-07-03,124.38
1991-07-04,124.83
1991-07-05,124.91
1991-07-08,123.39
1991-07-09,124.68
1991-07-10,125.13
1991-07-11,125.54
1991-07-12,125.08
1991-07-15,125.25
1991-07-16,125.58
1991-07-17,125.64
1991-07-18,125.85
1991-07-19,126.21
1991-07-22,126.58
1991-07-23,127.28
1991-07-24,126.55
1991-07-25,126.19
1991-07-26,126.11
1991-07-29,126.16
1991-07-30,126.61
1991-07-31,126.84
1991-08-01,127.53
1991-08-02,127.36
1991-08-05,126.6
1991-08-06,126.1
1991-08-07,126.57
1991-08-08,126.24
1991-08-09,125.81
1991-08-12,125.37
1991-08-13,125.99
1991-08-14,126.48
1991-08-15,126.8
1991-08-16,127.49
1991-08-19,121.23
1991-08-20,122.7
1991-08-21,125.41
1991-08-22,125.63
1991-08-23,126.16
1991-08-26,126.71
1991-08-27,126.09
1991-08-28,126.08
1991-08-29,126.54
1991-08-30,126.25
1991-09-02,126.6
1991-09-03,126.41
1991-09-04,126.56
1991-09-05,127.57
1991-09-06,127.43
1991-09-09,126.98
1991-09-10,126.55
1991-09-11,126.25
1991-09-12,126.48
1991-09-13,126.44
1991-09-16,126.12
1991-09-17,126.31
1991-09-18,125.86
1991-09-19,125.79
1991-09-20,125.41
1991-09-23,124.83
1991-09-24,124.8
1991-09-25,124.68
1991-09-26,124.26
1991-09-27,124.13
1991-09-30,123.31
1991-10-01,123.87
1991-10-02,123.81
1991-10-03,122.92
1991-10-04,122.61
1991-10-07,121.64
1991-10-08,122.22
1991-10-09,121.99
1991-10-10,121.45
1991-10-11,122.09
1991-10-14,123.2
1991-10-15,124.73
1991-10-16,124.88
1991-10-17,125.18
1991-10-18,124.93
1991-10-21,124.13
1991-10-22,124.58
1991-10-23,125.36
1991-10-24,124.27
1991-10-25,124.19
1991-10-28,125.05
1991-10-29,125.13
1991-10-30,124.87
1991-10-31,124.25
1991-11-01,124.09
1991-11-04,123.38
1991-11-05,124.01
1991-11-06,123.8
1991-11-07,124.65
1991-11-08,126.43
1991-11-11,126.32
1991-11-12,128.57
1991-11-13,128.52
1991-11-14,129.35
1991-11-15,129.44
1991-11-18,126.49
1991-11-19,125.62
1991-11-20,126.12
1991-11-21,127.12
1991-11-22,126.9
1991-11-25,125.55
1991-11-26,126
1991-11-27,125.63
1991-11-28,125.34
1991-11-29,124.6
1991-12-02,123.41
1991-12-03,124.26
1991-12-04,124.72
1991-12-05,124.07
1991-12-06,123.65
1991-12-09,123.73
1991-12-10,123.11
1991-12-11,122.01
1991-12-12,122.92
1991-12-13,124.47
1991-12-16,124.84
1991-12-17,124.56
1991-12-18,124.27
1991-12-19,123.5
1991-12-20,122.53
1991-12-23,122.46
1991-12-24,123.77
1991-12-27,125.3
1991-12-30,125.72
1992-01-02,126.99
1992-01-03,127.04
1992-01-06,126.79
1992-01-07,126.4
1992-01-08,126.09
1992-01-09,128.31
1992-01-10,128.44
1992-01-13,128.63
1992-01-14,129.73
1992-01-15,132.26
1992-01-16,132.06
1992-01-17,132.43
1992-01-20,132.33
1992-01-21,133.62
1992-01-22,133.46
1992-01-23,133.06
1992-01-24,132.95
1992-01-27,133.6
1992-01-28,133.67
1992-01-29,132.68
1992-01-30,132.8
1992-01-31,133.76
1992-02-03,134.09
1992-02-04,134.13
1992-02-05,134.12
1992-02-06,134.23
1992-02-07,133.65
1992-02-10,133.81
1992-02-11,134.29
1992-02-12,134.18
1992-02-13,134.35
1992-02-14,133.86
1992-02-17,134.13
1992-02-18,135.71
1992-02-19,135.72
1992-02-20,137.51
1992-02-21,138.05
1992-02-24,137.89
1992-02-25,137.37
1992-02-26,137.95
1992-02-27,138.23
1992-02-28,138.66
1992-03-02,138.38
1992-03-03,139.44
1992-03-04,140.26
1992-03-05,140.14
1992-03-06,140.22
1992-03-09,140.19
1992-03-10,140.14
1992-03-11,139.33
1992-03-12,137.91
1992-03-13,137.95
1992-03-16,137.41
1992-03-17,138.55
1992-03-18,139.1
1992-03-19,139.21
1992-03-20,138.91
1992-03-23,138.08
1992-03-24,137.96
1992-03-25,137.94
1992-03-26,138.39
1992-03-27,137.39
1992-03-30,137.45
1992-03-31,137.63
1992-04-01,137.32
1992-04-02,138.04
1992-04-03,137.54
1992-04-06,138.92
1992-04-07,139.13
1992-04-08,137.32
1992-04-09,136.91
1992-04-10,138.33
1992-04-13,138.72
1992-04-14,139.39
1992-04-15,140.82
1992-04-16,140.79
1992-04-21,140.35
1992-04-22,140.85
1992-04-23,141.77
1992-04-24,142.35
1992-04-27,141.71
1992-04-28,142.21
1992-04-29,142.75
1992-05-01,142.76
1992-05-04,143.71
1992-05-05,142.92
1992-05-06,143.92
1992-05-07,143.46
1992-05-08,143.61
1992-05-11,144.29
1992-05-12,143.94
1992-05-13,143.74
1992-05-14,141.87
1992-05-15,141.02
1992-05-18,142.46
1992-05-19,142.44
1992-05-20,143.37
1992-05-21,143.14
1992-05-22,143.56
1992-05-25,144.5
1992-05-26,144.23
1992-05-27,143.52
1992-05-29,144.46
1992-06-01,143.72
1992-06-02,144.56
1992-06-03,143.53
1992-06-04,143.99
1992-06-05,144.04
1992-06-09,144.05
1992-06-10,143.83
1992-06-11,142.76
1992-06-12,142.97
1992-06-15,141.7
1992-06-16,142.05
1992-06-17,140.44
1992-06-18,138.6
1992-06-19,139.62
1992-06-22,138.18
1992-06-23,138.98
1992-06-24,137.94
1992-06-25,138.44
1992-06-26,137.59
1992-06-29,137.3
1992-07-01,136.5
1992-07-02,136.82
1992-07-03,137.26
1992-07-06,136.26
1992-07-07,136.1
1992-07-08,134.9
1992-07-09,136.42
1992-07-10,136.47
1992-07-13,135.51
1992-07-14,135.88
1992-07-15,136.54
1992-07-16,136.12
1992-07-17,133.38
1992-07-20,131.02
1992-07-21,132.05
1992-07-22,130.77
1992-07-23,130.7
1992-07-24,129.84
1992-07-27,128.83
1992-07-28,129.32
1992-07-29,132.16
1992-07-30,131.61
1992-07-31,131.08
1992-08-03,131.85
1992-08-04,132.51
1992-08-05,133.55
1992-08-06,132.19
1992-08-07,131.16
1992-08-10,129.41
1992-08-11,128.64
1992-08-12,127.86
1992-08-13,127.53
1992-08-14,129.31
1992-08-17,129.76
1992-08-18,128.07
1992-08-19,128.53
1992-08-20,128.18
1992-08-21,128.73
1992-08-24,124.72
1992-08-25,123.45
1992-08-26,124.83
1992-08-27,126.79
1992-08-28,126.31
1992-08-31,126.03
1992-09-01,124.99
1992-09-02,125.12
1992-09-03,127.62
1992-09-04,127.46
1992-09-07,126.64
1992-09-08,126.32
1992-09-09,126.06
1992-09-10,125.69
1992-09-11,126.94
1992-09-14,131.54
1992-09-15,130.41
1992-09-16,131.49
1992-09-17,131.01
1992-09-18,132.1
1992-09-21,131.45
1992-09-22,131.38
1992-09-23,131.95
1992-09-24,132.23
1992-09-25,131.32
1992-09-28,129.91
1992-09-29,130.17
1992-09-30,129.96
1992-10-01,129.69
1992-10-02,129.04
1992-10-05,124.45
1992-10-06,126.27
1992-10-07,126.64
1992-10-08,127.53
1992-10-09,126.94
1992-10-12,126.95
1992-10-13,126.85
1992-10-14,126.49
1992-10-15,125.82
1992-10-16,125.23
1992-10-19,124.29
1992-10-20,126.47
1992-10-21,126.3
1992-10-22,125.67
1992-10-23,126.22
1992-10-26,126.34
1992-10-27,126.68
1992-10-28,126.4
1992-10-29,124.78
1992-10-30,124.05
1992-11-02,125.02
1992-11-03,126.22
1992-11-04,125.27
1992-11-05,125.39
1992-11-06,126.01
1992-11-09,126.24
1992-11-10,126.76
1992-11-11,126.21
1992-11-12,127.59
1992-11-13,127
1992-11-16,127.34
1992-11-17,127
1992-11-18,126.36
1992-11-19,125.39
1992-11-20,125.7
1992-11-23,124.9
1992-11-24,124.62
1992-11-25,124.94
1992-11-26,125.76
1992-11-27,125.55
1992-11-30,126.22
1992-12-01,126.9
1992-12-02,126.7
1992-12-03,127.98
1992-12-07,128.2
1992-12-08,128.32
1992-12-09,128.86
1992-12-10,128.07
1992-12-11,127.62
1992-12-14,127.14
1992-12-15,126.65
1992-12-16,126.15
1992-12-17,125.98
1992-12-18,126.72
1992-12-21,127.88
1992-12-22,129.48
1992-12-23,130.13
1992-12-24,130.53
1992-12-28,130.83
1992-12-29,129.99
1992-12-30,129.71
1993-01-04,130.01
1993-01-05,131.25
1993-01-06,132
1993-01-07,132.13
1993-01-08,130.92
1993-01-11,130.18
1993-01-12,130.73
1993-01-13,130.46
1993-01-14,131.78
1993-01-15,132.1
1993-01-18,133.07
1993-01-19,132.96
1993-01-20,133.14
1993-01-21,133.61
1993-01-22,133.11
1993-01-25,132.01
1993-01-26,132.28
1993-01-27,132.03
1993-01-28,131.75
1993-01-29,132.48
1993-02-01,133.62
1993-02-02,133.4
1993-02-03,133.28
1993-02-04,133.43
1993-02-05,135.37
1993-02-08,135.6
1993-02-09,135.14
1993-02-10,135.38
1993-02-11,135.81
1993-02-12,136.21
1993-02-15,136.32
1993-02-16,135.09
1993-02-17,134.45
1993-02-18,135.97
1993-02-19,136.75
1993-02-22,137.52
1993-02-23,137.4
1993-02-24,137.3
1993-02-25,137.76
1993-02-26,138.78
1993-03-01,139.4
1993-03-02,138.64
1993-03-03,139
1993-03-04,140.06
1993-03-05,141.33
1993-03-08,142.16
1993-03-09,143.25
1993-03-10,144.44
1993-03-11,144.69
1993-03-12,142.33
1993-03-15,143.76
1993-03-16,143.82
1993-03-17,143.79
1993-03-18,144.51
1993-03-19,144.9
1993-03-22,143.15
1993-03-23,143.23
1993-03-24,142.54
1993-03-25,142.37
1993-03-26,143.09
1993-03-29,143.08
1993-03-30,144.16
1993-03-31,144.52
1993-04-01,143.78
1993-04-02,143.68
1993-04-05,143.35
1993-04-06,144.9
1993-04-07,144.18
1993-04-08,144.47
1993-04-13,145.4
1993-04-14,146.04
1993-04-15,146.71
1993-04-16,147
1993-04-19,147.51
1993-04-20,146.9
1993-04-21,146.75
1993-04-22,147.47
1993-04-23,146.06
1993-04-26,145.15
1993-04-27,144.15
1993-04-28,144.01
1993-04-29,142.5
1993-05-03,142.36
1993-05-04,142.44
1993-05-05,143.3
1993-05-06,142.56
1993-05-07,142.6
1993-05-10,143.59
1993-05-11,143.61
1993-05-12,144.07
1993-05-13,142.54
1993-05-14,141.42
1993-05-17,140.44
1993-05-18,140.09
1993-05-19,138.4
1993-05-21,138.62
1993-05-24,139.38
1993-05-25,140.74
1993-05-26,141.15
1993-05-27,141.38
1993-05-28,139.89
1993-06-01,138.74
1993-06-02,139.23
1993-06-03,139.36
1993-06-04,139.28
1993-06-07,140.47
1993-06-08,140.62
1993-06-09,142.06
1993-06-10,142.36
1993-06-11,142.06
1993-06-14,143.51
1993-06-15,143.34
1993-06-16,143.93
1993-06-17,143.22
1993-06-18,143.36
1993-06-21,144.81
1993-06-22,145.86
1993-06-23,146.03
1993-06-24,145.84
1993-06-25,146.11
1993-06-28,147.36
1993-06-29,146.62
1993-06-30,147.12
1993-07-01,147.45
1993-07-02,146.87
1993-07-05,146.31
1993-07-06,147.3
1993-07-07,148.36
1993-07-08,150.66
1993-07-09,151.02
1993-07-12,151.06
1993-07-13,150.92
1993-07-14,150.82
1993-07-15,150.56
1993-07-16,151.43
1993-07-19,152.35
1993-07-20,149.95
1993-07-21,148.72
1993-07-22,150.17
1993-07-23,150.06
1993-07-26,151.44
1993-07-27,152.04
1993-07-28,152.03
1993-07-29,153.33
1993-07-30,153.8
1993-08-02,152.84
1993-08-03,155.07
1993-08-04,154.53
1993-08-05,154.81
1993-08-06,154.65
1993-08-09,155.35
1993-08-10,156.15
1993-08-11,158.01
1993-08-12,159.14
1993-08-13,158.67
1993-08-16,159.18
1993-08-17,159.33
1993-08-18,161.34
1993-08-19,161.33
1993-08-20,161.22
1993-08-23,160.62
1993-08-24,161.44
1993-08-25,162.67
1993-08-26,161.29
1993-08-27,162.51
1993-08-30,164.69
1993-08-31,165.94
1993-09-01,164.53
1993-09-02,163.38
1993-09-03,160.81
1993-09-06,160.76
1993-09-07,159.92
1993-09-08,156.86
1993-09-09,157.41
1993-09-10,157.86
1993-09-13,158.23
1993-09-14,159.56
1993-09-15,155.87
1993-09-16,156.79
1993-09-17,157.03
1993-09-20,158.51
1993-09-21,157.64
1993-09-22,156.61
1993-09-23,157.14
1993-09-24,156.87
1993-09-27,158.07
1993-09-28,158
1993-09-29,157.6
1993-09-30,158.75
1993-10-01,159.63
1993-10-04,160.61
1993-10-05,162.44
1993-10-06,164.2
1993-10-07,163.58
1993-10-08,163.71
1993-10-11,164.31
1993-10-12,164.45
1993-10-13,164.36
1993-10-14,164.95
1993-10-15,166.62
1993-10-18,168.17
1993-10-19,168.65
1993-10-20,170.32
1993-10-21,172.12
1993-10-22,173.71
1993-10-25,173.24
1993-10-26,172.4
1993-10-27,170.44
1993-10-28,173.63
1993-10-29,174
1993-11-01,175.03
1993-11-02,175.59
1993-11-03,177.73
1993-11-04,177.76
1993-11-05,173.71
1993-11-08,172.7
1993-11-09,173.03
1993-11-10,171.53
1993-11-11,170.1
1993-11-12,171.46
1993-11-15,173.96
1993-11-16,173.65
1993-11-17,173.05
1993-11-18,173.94
1993-11-19,173.12
1993-11-22,168.97
1993-11-23,169.1
1993-11-24,169.19
1993-11-25,172.31
1993-11-26,173.18
1993-11-29,172.91
1993-11-30,174.01
1993-12-01,176.14
1993-12-02,176.28
1993-12-03,177.09
1993-12-06,177.95
1993-12-07,178.33
1993-12-08,179.89
1993-12-09,179.34
1993-12-10,179.28
1993-12-13,178.61
1993-12-14,177.08
1993-12-15,176.61
1993-12-16,179.19
1993-12-17,181.04
1993-12-20,184.2
1993-12-21,183.85
1993-12-22,185.51
1993-12-23,186.58
1993-12-24,186.52
1993-12-27,188.98
1993-12-28,187.12
1993-12-29,186.96
1993-12-30,187.99
1994-01-03,190.76
1994-01-04,190.99
1994-01-05,191.68
1994-01-06,192.21
1994-01-07,192.41
1994-01-10,192.59
1994-01-11,192.41
1994-01-12,188.93
1994-01-13,188.62
1994-01-14,190.87
1994-01-17,191.92
1994-01-18,192.93
1994-01-19,193.91
1994-01-20,192.85
1994-01-21,194.46
1994-01-24,195.01
1994-01-25,193.44
1994-01-26,193.14
1994-01-27,193.18
1994-01-28,195.03
1994-01-31,199.08
1994-02-01,197.73
1994-02-02,198.47
1994-02-03,197.54
1994-02-04,198.35
1994-02-07,194.41
1994-02-08,198.09
1994-02-09,198.48
1994-02-10,198.45
1994-02-11,197.11
1994-02-14,194.57
1994-02-15,195.08
1994-02-16,195.86
1994-02-17,196.45
1994-02-18,193.7
1994-02-21,193.1
1994-02-22,191.6
1994-02-23,193.22
1994-02-24,189.82
1994-02-25,188.61
1994-02-28,190.93
1994-03-01,188.75
1994-03-02,184.81
1994-03-03,187.14
1994-03-04,187.98
1994-03-07,192.75
1994-03-08,191.96
1994-03-09,190.93
1994-03-10,191.77
1994-03-11,189.65
1994-03-14,192.36
1994-03-15,193.89
1994-03-16,192.97
1994-03-17,192.63
1994-03-18,189.79
1994-03-21,188.88
1994-03-22,188.02
1994-03-23,188.49
1994-03-24,185.18
1994-03-25,184.61
1994-03-28,186.47
1994-03-29,184.64
1994-03-30,183.65
1994-03-31,183.26
1994-04-05,183.96
1994-04-06,187.33
1994-04-07,187.38
1994-04-08,188.59
1994-04-11,191.82
1994-04-12,192.38
1994-04-13,192.44
1994-04-14,192.26
1994-04-15,192.91
1994-04-18,191.24
1994-04-19,188.98
1994-04-20,188.25
1994-04-21,188.51
1994-04-22,190.19
1994-04-25,188.3
1994-04-26,189.87
1994-04-27,189.37
1994-04-28,188.69
1994-04-29,187.44
